source_airport,destination_airport,distance_km,operating_airlines,min_stops,equipment_types
MXP,OTP,1364.7,W6,0,320
MXP,PEK,8091.77,CA,0,330
MXP,PMI,834.5,U2,0,319
MXP,PMO,903.78,U2,0,319;320
MXP,PRG,645.67,OK;QS;U2,0,319;320
MXP,PVG,9144.09,CA,0,330
MXP,RAK,2125.09,AT;U2,0,319;320;738
MXP,RIX,1635.95,AZ;BT,0,735;73C
MXP,RUH,4084.72,AZ;SV,0,320
MXP,SAW,1741.89,TK,0,738
MXP,SIN,10309.11,SQ,0,77W
MXP,SOF,1213.84,AZ;FB,0,319;E90
MXP,SSH,2988.67,IG;U2,0,320;737
MXP,STR,342.22,4U,0,319;CRJ
MXP,SUF,969.4,U2,0,319;320
MXP,SVO,2296.68,AZ;SU,0,319;320;321;32S
MXP,SXF,827.53,U2,0,319;320
MXP,TFS,2959.08,IG,0,320
MXP,TIA,1001.41,AP;AZ;BV;IG;JN,0,320;737
MXP,TLS,623.52,T7,0,BEH
MXP,TLV,2705.95,IG;LY;U2,0,320;737;738;739
MXP,TUN,984.21,AZ;TU,0,319;320;32A;32S
MXP,TXL,838.54,AB;IG,0,320;738;73G
MXP,UGC,4130.43,HY,0,764
MXP,VIE,656.37,AB;HG;IG;OS;RJ,0,100;319;320;E90
MXP,VKO,2274.8,UN,0,738;73G
MXP,WAW,1149.98,LO,0,E70;E75
MXP,ZRH,204.4,LX,0,100;320;AR1
MXV,ULN,528.85,EF;MR,0,DH4;F50
MXX,ARN,237.26,W2,0,J31
MXX,EVG,121.28,W2,0,J31
MXZ,CAN,307.2,CZ,0,E90
MXZ,HKG,320.61,CZ,0,E90
MXZ,RMQ,454.88,AE,0,E90
MXZ,SZX,303.72,CZ,0,E90
MXZ,ZUH,383.81,CZ,0,E90
MYA,MIM,114.48,ZL,0,SF3
MYA,SYD,236.57,ZL,0,SF3
MYD,LAU,141.14,5H,0,DH8
MYD,NBO,411.65,5H;KQ,0,DH8;E70
MYD,WIL,422.31,B5;P2,0,BE1;DH8
MYG,IGA,170.14,UP,0,DH8
MYG,NAS,541.19,UP,0,DH8
MYJ,HND,674.96,JL;NH,0,767;772;787
MYJ,ICN,694.58,NH;OZ,0,321
MYJ,ITM,273.12,JL;NH,0,320;737;767;CRJ;DH8
MYJ,KIX,243.48,MM,0,320
MYJ,NGO,393.9,NH,0,DH8
MYJ,NRT,733.91,GK,0,320
MYJ,OKA,977.83,NH,0,737
MYJ,PVG,1063.97,JL;MU,0,319
MYQ,BLR,156.73,SG,0,DH8
MYR,ABE,834.42,G4,0,M80
MYR,ACY,750.6,NK,0,320
MYR,ATL,508.99,AF;AZ;DL;KL,0,319;717;CR7;CR9;M88
MYR,BOS,1187.99,DL;NK,0,319;320;E75
MYR,BWI,643.61,NK,0,320
MYR,CLT,251.46,AA;US,0,CR7;CR9;CRJ;DH8
MYR,CRW,574.2,NK,0,319
MYR,DCA,599.56,AA;US,0,CRJ
MYR,DFW,1683.4,NK,0,319
MYR,DTW,1024.67,DL;NK,0,320;CR9;E75
MYR,EWR,886.12,UA,0,DH4
MYR,FLL,854.05,NK,0,319;320
MYR,FWA,982.06,G4,0,M80
MYR,HTS,614.82,G4,0,M80
MYR,IAG,1048.3,NK,0,320
MYR,LBE,734.68,NK,0,320
MYR,LGA,906.89,DL;NK,0,320;E75
MYR,ORD,1212.25,NK;UA,0,320;E70
MYR,PBG,1306.81,NK,0,320
MYR,PHL,762.65,AA;NK;US,0,320;CRJ;E75
MYR,YNG,856.96,G4,0,M80
MYR,YTZ,1106.89,PD,0,DH4
MYR,YYZ,1113.33,WS,0,73W
MYT,MDL,432.64,W9;YJ,0,AT7
MYT,PBU,216.55,W9,0,AT7
MYT,RGN,950.94,W9,0,AT7
MYU,BET,246.33,7H,0,CNA;CNC
MYW,DAR,399.61,PW,0,AT4;AT7
MYY,BBN,177.94,MH,0,DHT
MYY,BKI,290.7,AK;MH,0,320;AT7
MYY,BTU,171.06,MH,0,AT7
MYY,JHB,1183.68,AK,0,320
MYY,KCH,512.74,AK;KL;MH,0,320;737;738
MYY,KUL,1373.72,AK;MH,0,320;734;738
MYY,LBU,177.27,MH,0,AT7
MYY,LGL,163.7,MH,0,DHT
MYY,LKH,143.92,MH,0,DHT
MYY,LMN,125.62,MH,0,AT7
MYY,LWY,168.06,MH,0,DHT
MYY,MKM,263.74,MH,0,DHT
MYY,MNL,1369.85,Z2,0,320
MYY,MUR,41.12,MH,0,DHT
MYY,MZV,95.68,MH,0,AT7
MYY,ODN,124.32,MH,0,DHT
MYY,PEN,1522.93,AK,0,320
MYY,SBW,319.18,MH,0,AT7
MYY,SIN,1157.84,AK,0,320
MYY,TGG,1211.63,AK,0,320
MZG,KHH,132.71,GE,0,AT7
MZG,KNH,160.45,GE,0,AT7
MZG,RMQ,127.19,AE,0,E90
MZG,TSA,256.61,AE;GE,0,AT7;E90
MZH,IST,569.71,TK,0,320
MZH,SAW,522.4,PC,0,738
MZL,BOG,150.49,AV,0,AT7
MZR,IKA,1448.79,EP,0,100
MZR,IST,3334.69,TK,0,320;738
MZR,KBL,299.03,4Q;HN,0,319;CR2
MZT,DFW,1410.04,AA;US,0,ER4;ERD
MZT,GDL,423.25,AM,0,ERJ
MZT,LAP,429.41,VB,0,733
MZT,LAX,1683.6,AM;AS,0,739
MZT,LMM,399.95,AM,0,ERJ
MZT,MEX,852.44,4O;AM;VB;Y4,0,319;733;EMJ;SU9
MZT,MTY,687.79,VB,0,733
MZT,PHX,1272.66,AA;US,0,319;320
MZT,TIJ,1479.86,Y4,0,320
MZV,BKI,251.32,MH,0,AT7
MZV,BWN,100.55,BI;MH,0,AT7
MZV,KCH,571.29,BI;MH,0,AT7
MZV,MYY,95.68,MH,0,AT7
MZW,ALG,471.09,AH,0,ATR
NAG,BLR,889.27,6E,0,320
NAG,BOM,682.59,6E;9W;AI;G8;S2,0,319;320;73G
NAG,CCU,985.18,6E;G8,0,320
NAG,DEL,853.89,6E;G8,0,320
NAG,IDR,380.75,6E,0,320
NAG,PNQ,604.53,6E;G8,0,320
NAG,RPR,279.33,AI,0,319
NAG,SHJ,2446.91,G9,0,320
NAH,MDC,246.53,JT,0,ATR;DH8
NAJ,KVD,187.15,TK,0,319
NAN,AKL,2156.47,FJ;NZ;QF;US,0,320;332;73H;73W;763;772;773
NAN,APW,1209.81,FJ,0,73H
NAN,BNE,2710.86,FJ;QF;VA,0,73H;73W
NAN,CHC,2898.49,FJ;QF,0,73H
NAN,CXI,3527.55,FJ;QF,0,73W
NAN,HIR,2092.94,IE;PX,0,100;737
NAN,HKG,8219.45,CX;FJ,0,332
NAN,HNL,5106.85,FJ;QF,0,73H
NAN,ICN,8131.32,KE,0,332
NAN,KDV,163.27,FJ,0,DHT
NAN,LAX,8891.85,AA;FJ;NZ;QF,0,330;332
NAN,LBS,247.33,FJ,0,AT5
NAN,MEL,3866.54,FJ;QF;VA,0,73H
NAN,NOU,1265.62,SB,0,320
NAN,POM,3389.33,PX,0,737
NAN,RTA,587.68,FJ,0,DHT
NAN,SUV,122.35,FJ,0,AT5
NAN,SVU,227.66,FJ,0,DHT
NAN,SYD,3169.74,FJ;JQ;QF;VA,0,320;332;73H
NAN,TBU,867.56,FJ,0,73H;73W
NAN,TRW,2179.33,FJ,0,73H;73W
NAN,TVU,308.28,FJ,0,DHT
NAN,VLI,966.19,FJ;IE,0,320;73W;AT5
NAN,WLS,846.22,SB,0,320
NAO,CAN,1084.12,CZ,0,319
NAO,KMG,708.18,MU,0,319
NAO,PEK,1397.02,CZ,0,319
NAO,PVG,1490.66,MU,0,319
NAO,SZX,1182.25,CZ,0,321
NAO,XIY,472.9,GS,0,E90
NAP,AMS,1461.09,HV,0,73H;73W
NAP,BCN,1023.61,IB;VY,0,320
NAP,BRU,1345.11,SN;U2,0,319;320
NAP,BSL,918.92,U2,0,319;320
NAP,BUD,828.23,W6,0,320
NAP,CAG,481.14,IG,0,737;M80
NAP,CDG,1289.61,AF;AZ;U2,0,319;320;321
NAP,CGN,1238.64,4U,0,319;320
NAP,CTA,386.03,AZ;IG;U2,0,319;320;737;E75;M80
NAP,DUB,2074.3,EI,0,320
NAP,DUS,1292.57,AB;IG;LH,0,319;320;738;CR9
NAP,EDI,2109.54,U2,0,319;320
NAP,EIN,1358.35,HV,0,73W
NAP,FCO,199.18,AZ,0,319;32S;E75
NAP,FMM,852.47,3L,0,AT7
NAP,FRA,1109.86,AC;LH,0,319;320;321;32A
NAP,GOA,593.68,V7,0,717
NAP,GVA,887.28,U2,0,319;320
NAP,HAJ,1333.5,4U,0,319
NAP,HAM,1453.15,4U;U2,0,319
NAP,IST,1211.46,TK,0,738
NAP,KBP,1659.03,IG,0,737
NAP,KTW,1128.61,W6,0,320
NAP,LGW,1592.14,BA;IG;TO;U2,0,319;320;734;737;73H;75W
NAP,LIN,649.62,AP;AZ;I9;IG,0,319;32S;737;E75;E90;M80
NAP,LPL,1887.32,U2,0,319;320
NAP,LTN,1654.44,ZB,0,320
NAP,LUX,1158.05,LG,0,DH4
NAP,LWO,1245.11,WU,0,320
NAP,MAN,1859.93,TO;TOM;ZB,0,320;73H
NAP,MUC,853.59,AB;IG;LH,0,320;321;738
NAP,MXP,693.37,U2,0,319;320
NAP,NCE,658.39,U2,0,319;320
NAP,NTE,1446.09,V7,0,717
NAP,OLB,401.17,IG,0,737;M80
NAP,ORY,1278.88,TO;U2,0,320;73H
NAP,OTP,1045.62,W6,0,320
NAP,PMO,318.41,AZ;V7,0,717;E75
NAP,PRG,1024.64,W6,0,320
NAP,STN,1624.71,U2,0,319;320
NAP,STR,954.98,4U;AB;IG,0,319;320;738
NAP,SXF,1279.4,U2,0,319;320
NAP,TLV,2082.43,IG,0,737
NAP,TRN,721.68,AZ;IG,0,319;737;E75
NAP,TRS,553.43,AZ,0,E75
NAP,TUN,570.0,UG,0,AT7
NAP,TXL,1300.27,AB;IG,0,320;73G
NAP,VCE,537.11,IG;U2,0,319;320;737;M80
NAP,VIE,823.28,OS,0,321
NAP,VRN,572.28,IG,0,320;737;M80
NAP,ZRH,862.45,AB;IG,0,320
NAQ,JUV,641.73,GL,0,DH8
NAQ,THU,107.83,GL,0,BH2
NAS,ATC,186.52,PL;Q7,0,ATP;SF3
NAS,ATL,1169.44,AF;DL;FL;WN,0,73G;M88
NAS,AXP,458.19,UP,0,DH8
NAS,BOS,2015.46,B6;DL,0,E75;E90
NAS,BWI,1573.67,FL,0,73G
NAS,CLT,1179.53,AA;US,0,319;734;737
NAS,CRI,420.07,UP,0,DH8
NAS,DCA,1536.47,AA;US,0,319
NAS,DFW,2090.32,AA;US,0,738
NAS,DTW,1984.54,DL,0,M88
NAS,ELH,92.44,PL;UP,0,ATP;DH8
NAS,EWR,1767.25,UA,0,320;738
NAS,FLL,292.97,B6;UP,0,320;737;DH8;E90
NAS,FPO,209.05,Q7;UP,0,DH8;SF3
NAS,GCM,754.08,BA,0,767
NAS,GGT,229.9,Q7;UP,0,DH8;SF3
NAS,GHB,117.47,PL;UP,0,ATP;DH8
NAS,HAV,551.31,CU;UP,0,737;AT4
NAS,IAH,1844.22,UA,0,320;738;739
NAS,IGA,596.08,UP,0,DH8
NAS,JFK,1768.13,B6;DL,0,320;E90;M88
NAS,KIN,792.96,BW,0,738
NAS,LGI,317.42,PL;UP,0,ATP;DH8
NAS,LHR,6976.52,BA,0,767
NAS,MCO,536.35,B6;UP,0,737;DH8;E90
NAS,MHH,168.15,Q7;UP,0,DH8;SF3
NAS,MIA,295.79,AA;UP;US,0,737;ER4;ERD
NAS,MYG,541.19,UP,0,DH8
NAS,ORD,2113.75,UA,0,CR7
NAS,PBI,320.37,UP,0,DH8
NAS,PHL,1662.34,AA;US,0,319;320
NAS,PLS,642.88,BA;JY;UP,0,767;DH8;EM2
NAS,PTY,1787.08,CM,0,73G;E90
NAS,RCY,306.03,PL,0,ATP
NAS,RSD,130.95,PL;UP,0,ATP;DH8
NAS,SML,275.36,PL;UP,0,ATP;BE9
NAS,TBI,218.82,PL;Q7,0,ATP;SF3
NAS,YYZ,2081.77,AC;WS,0,319;73W
NAS,ZSA,316.73,PL;UP,0,ATP;DH8
NAT,BSB,1770.06,G3;JJ;O6,0,319;320;738;73G
NAT,CNF,1799.56,AD,0,E95
NAT,FEN,390.24,AD,0,AT7
NAT,FOR,413.98,G3;JJ,0,321;738
NAT,GIG,2074.72,G3;JJ,0,320;738;73G
NAT,GRU,2295.93,G3;JJ;O6,0,320;321;738;73G
NAT,LIS,5643.02,TP,0,332
NAT,REC,266.96,AD,0,AT7;E90
NAT,SSA,857.2,G3,0,738
NAT,VCP,2294.27,AD,0,E95
NAV,IST,565.44,TK,0,319;320;738
NAV,SAW,504.83,PC,0,738
NAW,DMK,831.36,FD,0,320
NAY,ACX,1950.84,KN;MU,0,737
NAY,AVA,1791.9,KN;MU,0,737
NAY,BAV,549.72,KN;MU,0,737
NAY,BFJ,1717.63,KN;MU,0,737
NAY,CAN,1845.53,KN;MU,0,737
NAY,CIF,345.02,KN;MU,0,737
NAY,CIH,485.92,KN;MU,0,737
NAY,CKG,1428.09,KN;MU,0,737
NAY,CSX,1321.56,KN;MU,0,737
NAY,CTU,1522.31,KN;MU,0,737
NAY,CZX,926.0,KN;MU,0,737
NAY,DAT,249.72,KN;MU,0,737
NAY,DSN,559.71,KN;MU,0,737
NAY,ENY,691.72,KN;MU,0,737
NAY,FUO,1883.0,KN;MU,0,737
NAY,HET,404.73,KN;MU,0,737
NAY,HLD,1082.28,KN;MU,0,737
NAY,HLH,846.49,KN;MU,0,737
NAY,HRB,1033.67,KN;MU,0,737
NAY,HSN,1222.5,KN;MU,0,737
NAY,IQN,889.36,KN;MU,0,737
NAY,JIC,1217.0,KN;MU,0,737
NAY,JUH,1012.32,KN;MU,0,737
NAY,JUZ,1224.52,KN;MU,0,737
NAY,KHN,1214.82,KN;MU,0,737
NAY,LYG,619.81,KN;MU,0,737
NAY,LYI,556.16,KN;MU,0,737
NAY,NDG,1026.68,KN;MU,0,737
NAY,NGB,1199.52,KN;MU,0,737
NAY,NNY,828.12,KN;MU,0,737
NAY,NZH,1090.44,KN;MU,0,737
NAY,SHA,1054.01,KN;MU,0,737
NAY,SZX,1921.71,KN;MU,0,737
NAY,UYN,607.56,KN;MU,0,737;73G
NAY,WNZ,1382.3,KN;MU,0,737
NAY,WUA,818.91,KN;MU,0,737
NAY,XFN,925.01,KN;MU,0,737
NAY,XIL,460.88,KN;MU,0,737
NAY,XMN,1702.27,KN;MU,0,737
NAY,ZHA,2142.6,KN;MU,0,737
NBC,DME,892.38,2B,0,CR2
NBC,DYU,2264.95,U6,0,320
NBC,GYD,1685.43,2B,0,CR2
NBC,IST,2322.56,KK,0,320
NBC,LED,1372.89,2B,0,CR2
NBC,SVO,917.51,SU,0,319;320;SU9
NBC,SVX,554.7,2B,0,CR2
NBE,AMS,1859.4,HV,0,73H
NBE,BHX,2057.13,TO,0,75W
NBE,BRE,1891.57,ST,0,319
NBE,BRS,1996.83,TCX;TO;TOM,0,320;75W
NBE,BRU,1715.66,HQ,0,320
NBE,CGN,1665.51,AB,0,738
NBE,CWL,2024.35,TO,0,73H
NBE,DME,2989.91,BJ;UN,0,320;744
NBE,DRS,1695.12,AB,0,738
NBE,DUS,1716.69,AB;BJ;TU,0,320;736;738
NBE,EMA,2077.89,TCX;TO;TOM,0,321;73H
NBE,FRA,1559.27,BJ;TU,0,320;32A
NBE,GLA,2471.16,TCX;TOM,0,752;75W
NBE,HAM,1952.29,TU,0,32A
NBE,LED,2996.76,BJ;UN,0,320;763
NBE,LGW,1877.31,TCX;TO;TOM;ZB,0,321;73H;752;75W
NBE,LUX,1544.8,LG,0,73W
NBE,MAN,2160.53,TCX;TO;TOM;ZB,0,320;321;73H;753
NBE,MUC,1369.69,AB;BJ;TU,0,320;736
NBE,NCL,2302.62,TCX;TO;TOM,0,321;73H;752
NBE,NUE,1493.45,AB,0,738
NBE,SVO,3000.98,UN,0,744
NBE,SXF,1829.09,TU,0,319
NBE,TXL,1846.51,AB,0,738
NBE,ZRH,1275.93,TU,0,319
NBO,ABJ,4596.06,KQ,0,738;73W
NBO,ACC,4190.54,KQ,0,738
NBO,ADD,1163.61,ET;KL;KQ;OZ,0,738;763;E90;EMJ
NBO,AMS,6677.44,AZ;KL;KQ,0,747;772
NBO,APL,1554.6,KQ,0,E70;E90
NBO,ASM,1859.9,UE,0,320
NBO,AUH,3443.16,AZ;EY;HU,0,320
NBO,BJM,874.27,KL;KQ,0,E70;E90;EMJ
NBO,BKK,7224.09,CZ;KQ;VN,0,763;767
NBO,BKO,5186.42,KQ,0,73W
NBO,BLZ,1611.06,KQ,0,E90
NBO,BOM,4533.0,9W;KQ,0,73W;763;772
NBO,BRU,6566.6,AC;LH;SN;UA,0,332
NBO,BZV,2428.97,KL;KQ,0,737;738;73W
NBO,CAI,3544.81,MS,0,320
NBO,CAN,8678.72,CZ;KQ,0,773
NBO,CDG,6495.14,AF;KQ,0,763
NBO,DAR,667.59,KQ;LH;LX;PW;UA,0,333;E90
NBO,DEL,5416.3,KQ,0,73W
NBO,DLA,3080.92,KQ,0,E90
NBO,DOH,3352.67,QR,0,320
NBO,DXB,3559.25,EK;KL;KQ;QF,0,763;767;77L;77W
NBO,DZA,1574.09,AF;KL;KQ,0,737;73W;E90
NBO,EBB,521.07,KQ;U7;XU,0,CRJ;E70;E90;M82
NBO,EDL,268.33,5H;KQ,0,733;CRJ;DH8
NBO,FBM,1542.59,KL;KQ,0,E90;EMJ
NBO,FIH,2409.79,KL;KQ,0,737;738;763
NBO,GBE,2841.88,KQ,0,E90
NBO,GLK,1475.12,XU,0,EM2
NBO,HGA,1442.59,XU,0,EM2
NBO,HRE,1954.06,AF;KL;KQ,0,763;767;E70;E90
NBO,ICN,10054.71,KE;KQ,0,332
NBO,IST,4807.75,OZ;TK,0,738
NBO,JED,2568.79,KQ;SV,0,320
NBO,JIB,1587.82,KL;KQ,0,E90;EMJ
NBO,JNB,2912.02,KQ;SA,0,319;320;738;73W;763
NBO,JRO,235.21,KQ;PW,0,AT7;E70;E90
NBO,JUB,907.79,5H;KQ,0,CRJ;E70;E90
NBO,KGL,757.96,AF;KL;KQ;WB,0,CRJ;E70;E90;EMJ
NBO,KIS,280.31,5H;KQ,0,733;CRJ;E70;E90
NBO,KRT,1940.67,KQ,0,E70;E90
NBO,LAD,2753.19,KQ,0,738
NBO,LHR,6841.24,AA;BA;KQ,0,744;772
NBO,LLW,1429.17,AF;KL;KQ,0,763;E70;E90;EMJ
NBO,LOK,515.15,5H,0,DH8
NBO,LOS,3831.81,KQ,0,738
NBO,LUN,1814.46,AF;CZ;KL;KQ,0,737;738;763;E90;EMJ
NBO,LVI,2199.68,AF;KL;KQ,0,E90;EMJ
NBO,MBA,422.94,5H;B5;DE;KQ,0,733;767;CRJ;E90;F28
NBO,MGQ,1002.38,3J;B5;XU,0,737;CRJ;DC9;F28;M82
NBO,MPM,2775.04,KQ,0,E90
NBO,MRU,3098.0,KQ;MK,0,319
NBO,MWZ,461.28,KQ;PW,0,AT4;AT5
NBO,MYD,411.65,5H;KQ,0,DH8;E70
NBO,NLA,1585.71,KL;KQ,0,E90;EMJ
NBO,NSI,2875.16,KQ,0,738;E90
NBO,POL,1357.0,KQ;TM,0,E90;ER4
NBO,SAH,2032.35,IY,0,320
NBO,SEZ,2097.85,KQ,0,738;73W
NBO,SHJ,3575.19,G9,0,320
NBO,TNR,2258.29,KQ,0,738;E90
NBO,WJR,488.81,B5,0,CRJ
NBO,ZNZ,601.77,KQ;PW,0,AT7
NBO,ZRH,6083.76,LH;LX;UA,0,333
NBS,CGQ,265.13,CZ,0,319
NBS,PEK,948.84,CZ,0,319
NBS,SHE,344.43,AF;CZ,0,320
NBS,TSN,924.97,MU,0,738
NBX,AMQ,822.93,JT,0,ATR
NBX,DJJ,564.34,JT,0,ATR
NBX,KNG,202.13,JT,0,ATR
NCE,AJA,232.33,AF;AZ;XK,0,AT7
NCE,ALG,845.74,AH,0,736;738
NCE,AMS,978.86,AF;HV;KL,0,737;73H;73W;E90;EMJ
NCE,ARN,1919.96,DY;SK,0,73H;73W
NCE,BCN,496.3,IB;U2;VY,0,319;320
NCE,BES,1042.24,A5,0,CR7
NCE,BFS,1559.69,U2,0,319
NCE,BGO,1854.57,DY,0,73H
NCE,BHX,1181.42,ZB,0,320;321
NCE,BIA,221.38,AF;AZ;XK,0,AT7
NCE,BIQ,704.76,A5,0,CR7
NCE,BOD,644.77,A5;U2,0,319;320;CR7
NCE,BRS,1135.64,U2,0,319;320
NCE,BRU,831.17,SN;U2,0,319;320
NCE,BSL,437.85,U2,0,319;320
NCE,CDG,694.52,AF;U2,0,318;319;320;321
NCE,CFE,397.69,A5,0,ER4
NCE,CFR,848.52,A5,0,CR7
NCE,CGN,801.46,4U,0,319;320
NCE,CLY,179.72,AF;AZ;XK,0,AT7
NCE,CMN,1718.23,AT,0,738
NCE,CPH,1385.27,DY;SK,0,320;321;73H
NCE,CZL,822.45,AH,0,738
NCE,DJE,1130.49,TU,0,736
NCE,DME,2540.93,SU,0,320
NCE,DUB,1466.34,EI;FR,0,320;738
NCE,DUS,849.21,AB;LH,0,319;320;738;CR9
NCE,DXB,4783.89,EK,0,77W
NCE,EDI,1559.79,U2,0,319
NCE,EIN,877.27,HV,0,73H;73W
NCE,ETZ,596.57,A5,0,CR7;CRJ;ER4
NCE,FCO,459.26,AF;AZ;U2,0,319;321;32S;E75;E90
NCE,FRA,716.27,LH,0,319;320;321;32A
NCE,FSC,285.13,AF;AZ;XK,0,AT7
NCE,GOT,1596.5,DY,0,73H
NCE,GVA,299.78,LX;U2,0,319;320;AR1
NCE,HAM,1127.16,4U;U2,0,319
NCE,HEL,2199.81,AY;DY,0,320;32B;73H
NCE,IST,1781.1,TK,0,320;321;738
NCE,JFK,6406.84,AF;DL,0,764
NCE,KBP,1932.91,PS,0,73N
NCE,LBA,1305.99,LS,0,733
NCE,LCY,1023.47,BA,0,E70;E90
NCE,LED,2371.27,SU,0,320
NCE,LGW,1001.01,BA;DY;U2;ZB,0,319;320;321;734;73H
NCE,LHR,1041.07,AA;BA,0,319;320;321
NCE,LIG,535.74,T7,0,BEH
NCE,LIL,828.61,AF;U2,0,319;320
NCE,LIS,1468.1,TP;U2;US,0,100;319;ER4
NCE,LPL,1303.99,U2,0,319;320
NCE,LTN,1073.86,U2,0,319;320
NCE,LUX,667.73,LG,0,DH4
NCE,LYS,285.13,AF;U2,0,319;320
NCE,MAD,956.8,IB,0,CR9;CRK
NCE,MAN,1282.51,LS,0,733
NCE,MIR,928.92,TU,0,32A;736
NCE,MSQ,1890.66,B2,0,E75
NCE,MUC,629.97,LH,0,E95
NCE,NAP,658.39,U2,0,319;320
NCE,NCL,1417.71,U2,0,319
NCE,NTE,790.42,AF;U2,0,319;320
NCE,OLB,360.56,U2,0,319
NCE,ORK,1480.31,EI,0,320
NCE,ORY,674.8,AF;U2,0,319;320;321
NCE,OSL,1848.61,DY;SK,0,738;73G;73H
NCE,OTP,1506.41,RO,0,733
NCE,PRG,893.47,OK;QS,0,319
NCE,RAK,1891.34,AT;U2,0,319;320;738
NCE,RIX,1884.84,BT,0,735;73C
NCE,RNS,848.19,A5,0,CR7;CRK
NCE,RTM,945.61,HV,0,73H;73W
NCE,SNN,1556.92,FR,0,738
NCE,SOU,1035.51,AF;BE,0,E95
NCE,STN,1051.95,U2,0,319;320
NCE,SVO,2532.18,SU,0,320;321
NCE,SXB,543.55,AF,0,319;320
NCE,SXF,1076.29,U2,0,319
NCE,TLL,2119.57,OV,0,CR9
NCE,TLS,470.8,A5;U2,0,319;320;AT7
NCE,TLV,2735.2,6H;AF,0,320
NCE,TRD,2214.29,DY,0,73H
NCE,TRF,1739.06,DY,0,73H
NCE,TUN,798.77,TU,0,320;32A
NCE,TXL,1086.67,4U,0,319
NCE,VCE,455.55,AF;AZ;U2,0,319;320
NCE,VIE,876.1,AB;HG;OS,0,100;320;321;DH4;E90;F70
NCE,WAW,1390.48,LO,0,E75
NCE,YUL,6128.79,TS,0,310
NCE,ZRH,435.76,LX,0,319;320
NCL,ABZ,242.7,T3,0,ER4;J41;S20
NCL,ACE,3054.04,LS;TCX;TO;TOM,0,73H;752;75W
NCL,AGP,2052.95,LS;TO;U2,0,319;733;73C;73H
NCL,ALC,1865.05,LS;TO;U2,0,319;320;733;73C;73H;752;75W
NCL,AMS,522.06,KL;U2,0,319;737;EMJ
NCL,BCN,1552.66,U2,0,319;320
NCL,BFS,292.65,U2,0,319;320
NCL,BHD,271.78,BE,0,DH4
NCL,BHX,287.31,T3,0,J32
NCL,BJV,2965.28,LS,0,752
NCL,BRS,412.1,U2,0,319;320
NCL,BRU,618.07,BM;SN,0,ER4
NCL,CDG,729.75,AF;AZ;BE,0,AR8;ARJ
NCL,CPH,908.25,SK,0,CR2
NCL,CWL,419.48,T3,0,J41;S20
NCL,DBV,2001.99,LS,0,733
NCL,DLM,3074.63,LS;TCX;TO;TOM,0,73H;752
NCL,DUB,347.54,EI;FR,0,738;AT7
NCL,DUS,700.4,LH,0,CR9
NCL,DXB,5653.3,EK;QF,0,77W
NCL,FAO,2059.77,LS;TO;U2,0,319;320;733;73C;73H
NCL,FCO,1788.24,LS,0,73C
NCL,FUE,3113.47,TCX,0,752
NCL,GRO,1496.36,FR,0,738
NCL,HER,3002.25,LS;TO,0,73H;752
NCL,IBZ,1811.97,LS;TO,0,733;73H
NCL,IOM,216.77,V9,0,J31
NCL,JER,649.13,U2,0,319
NCL,KRK,1545.46,LS,0,733
NCL,LGW,443.92,U2,0,319;320
NCL,LHR,404.95,AA;BA;IB,0,319;320;321
NCL,LPA,3209.44,LS,0,752
NCL,MAH,1743.37,LS,0,733
NCL,MJV,1920.65,LS,0,733;73C
NCL,MLA,2464.32,KM;U2,0,319;320
NCL,NBE,2302.62,TCX;TO;TOM,0,321;73H;752
NCL,NCE,1417.71,U2,0,319
NCL,ORK,573.28,EI,0,AT7
NCL,PFO,3456.19,LS;TO,0,73H;752
NCL,PMI,1753.17,LS;TO;TOM;U2,0,319;320;733;73H;752
NCL,PRG,1206.01,LS,0,733;73C
NCL,PSA,1531.45,LS,0,733
NCL,REU,1558.7,LS,0,733
NCL,RHO,3062.27,LS;TO,0,73H;752
NCL,SOU,455.03,BE,0,DH4
NCL,SSH,4169.03,TCX,0,752
NCL,SVG,615.58,SK;T3;WF,0,DH4;ER4
NCL,TFS,3231.48,LS;TCX;TO;TOM,0,73H;752
NCL,VCE,1450.65,LS,0,733;73C
NCU,DME,2123.46,HY;U6,0,320
NCU,TAS,810.81,HY,0,320;I14
NCU,VKO,2168.57,4G,0,73G
NDB,LPA,795.78,L6;PM,0,73G;AT4;SWM
NDB,NKC,312.1,L6,0,73G
NDB,OUZ,511.12,L6,0,73G
NDG,NAY,1026.68,KN;MU,0,737
NDG,PEK,989.87,CA;HU;ZH,0,737;738
NDG,PVG,1798.87,CZ,0,320
NDG,TAO,1254.75,FM;MU,0,737
NDJ,ABV,917.69,ET,0,DH8
NDJ,ADD,2620.46,ET,0,738;752;763
NDJ,CDG,4259.11,AF,0,332
NDJ,DLA,1076.33,ET,0,73W
NDJ,IST,3504.84,TK,0,738;739
NDJ,KAN,707.8,SD,0,AB6
NDJ,NGE,555.18,QC,0,737
NDJ,NIM,1401.2,ET,0,DH8
NDJ,NSI,1010.65,QC,0,737
NDR,AMS,2022.51,3O;AT,0,320;738
NDR,BCN,831.17,3O;FR;IB;VY,0,320;738
NDR,BRU,1869.7,3O;AT,0,320;738
NDR,BVA,1662.26,FR,0,738
NDR,CGN,1945.74,3O;4U,0,319;320
NDR,CMN,456.66,AT,0,738;AT7
